danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,k_cluster,id
0.635,0.804,-7.736,0.0326,0.256,0.646,0.101,0.377,109.994,239025,0,29sQSSyeyEYeCDcqaRf1Z6
0.573,0.939,-6.441,0.0808,0.493,0.0,0.0994,0.963,137.382,134253,1,29SyMC0plk6qw8NMF7lfRL
0.643,0.744,-8.021,0.029,0.0213,0.287,0.17,0.194,124.004,327547,0,29tIhq8ByVaG5GVlnS4XRL
0.87,0.524,-8.056,0.288,0.0318,0.0,0.392,0.547,139.962,141507,1,29tLKguTMysoFejk0qNjap
0.749,0.651,-8.098,0.0337,0.0336,0.0136,0.155,0.378,110.007,221640,1,29UccmEOSp9Zb4YTdPk8Ks
0.347,0.187,-11.369,0.0514,0.889,1.26e-06,0.11,0.203,53.894,208573,2,29UQV9kjexf0TJAR0UElID
0.824,0.745,-5.49,0.0755,0.0467,3.29e-05,0.198,0.888,125.013,210547,1,29vo9RUjxgZWXWGTpD8f4m
0.741,0.715,-5.428,0.0633,0.0321,0.0,0.0779,0.332,123.879,166694,1,29W5NNWGKY7ednK04SkZsK
0.847,0.538,-5.377,0.0423,0.0802,4.08e-05,0.0602,0.723,102.024,161176,1,29W6ddO7Tlm1BiSsIAFj01
0.612,0.242,-18.692,0.968,0.251,0.0,0.283,0.428,74.782,501478,3,29wtUfoIof5YH7nupQlZJx
0.72,0.491,-10.162,0.0327,0.349,0.183,0.111,0.249,122.011,211598,2,29Xp9qXcl1LBpGMFtfUZ4O
0.464,0.995,-3.705,0.163,0.0126,0.777,0.241,0.351,127.994,362930,0,29Y1EuVknd2d5OjfWgZdHb
0.587,0.925,-5.842,0.0315,0.00664,0.635,0.213,0.227,124.007,285600,0,29YCC9Vad3O2jI36akkltE
0.132,0.195,-16.485,0.0451,0.558,0.406,0.108,0.0492,163.425,176547,4,29ym283kpgDLDvpHkBFmFN
0.687,0.936,-6.403,0.0355,0.000113,0.823,0.0493,0.102,127.989,186562,0,29Z2NgQd8Og6nKlzs1GQ6S
0.439,0.0222,-26.232,0.434,0.788,3e-05,0.0718,0.44,169.429,234133,3,29ZKOGNRZ2Z6cyNHwTLrb5
0.587,0.613,-5.593,0.0309,0.182,1.6e-06,0.159,0.592,125.681,164173,1,29Zw6ab3kvOSTfXwLz91dT
0.822,0.905,-4.032,0.241,0.123,0.0,0.0496,0.674,128.014,209533,1,2a03afRiyAbNAleOByVju4
0.543,0.897,-4.1,0.0871,0.123,0.0513,0.0892,0.156,74.987,251200,0,2A06rT77OyXLwFW8dz94oT
0.654,0.0512,-35.002,0.61,0.759,0.0,0.221,0.26,107.825,149693,3,2a0SXpLQdg8qcJFm0ositr
0.379,0.567,-8.198,0.0332,0.066,0.0,0.92,0.195,130.498,258949,0,2A13Z8Bz2jNbIoUicOiO5F
0.726,0.748,-4.576,0.0438,0.0245,0.0,0.141,0.731,100.055,196044,1,2A17f6I4fh6GqYX0J8noGr
0.736,0.781,-6.85,0.0428,0.301,1.44e-06,0.19,0.525,104.988,240000,1,2A17I9810aeJa9BHIvHYxp
0.673,0.752,-7.978,0.0491,0.00309,0.0,0.112,0.576,120.041,265027,1,2a1MrtxYybqFV1Ow8VJ1dW
0.456,0.405,-5.236,0.0315,0.792,0.0,0.126,0.295,158.818,183667,2,2a1V9QpXiVGHkb6m0vabRU
0.779,0.263,-12.451,0.1,0.777,0.818,0.105,0.489,69.986,106500,2,2A2eYjmKioXlENYqs2rxB9
0.502,0.587,-9.478,0.0369,0.339,2.49e-06,0.097,0.512,76.081,231933,1,2A36e0AKgTfgTkfjWzbg54
0.501,0.815,-8.803,0.0355,0.00466,0.37,0.223,0.195,140.002,206928,0,2a3DEMKfkKISg2eK8O1goj
0.584,0.643,-6.415,0.0395,0.288,0.0,0.186,0.53,90.036,181844,1,2a3dopgTF1q4rMVDJ1rwBU
0.5,0.85,-7.759,0.0493,0.000406,0.00515,0.121,0.434,76.976,340281,1,2a3sZJP4uTrNQbj0EdiUuV
0.66,0.392,-8.207,0.0757,0.659,2.35e-05,0.201,0.24,106.112,202994,2,2a5eSTID3A3vRInGEe8cbL
0.665,0.376,-6.752,0.0361,0.722,0.0,0.0948,0.577,127.157,154080,2,2a5G4TZmbJ9diTwCDj2zfE
0.273,0.987,-3.764,0.196,3.55e-05,0.556,0.331,0.0822,195.964,242200,0,2A5yln2M9geJaSvQqObOZc
0.845,0.573,-12.213,0.0625,0.167,0.862,0.327,0.164,118.012,301017,0,2A6NubJR9tqXftF9kGCIQG
0.304,0.0211,-27.458,0.0717,0.996,0.956,0.112,0.142,71.418,169878,4,2A6qg2En98HEsRYEOk51fi
0.344,0.0981,-19.085,0.0361,0.967,0.000767,0.105,0.231,100.631,245333,2,2A8uPT7bHRddazDEH6djSg
0.642,0.831,-4.568,0.104,0.177,0.0,0.0967,0.251,99.144,174917,0,2A9h3EvZynC0jeiLNcnoWB
0.621,0.814,-5.937,0.154,0.0405,0.00274,0.263,0.304,160.066,195966,0,2A9rFFPwsnhusCh8ZMBvYY
0.652,0.913,-4.98,0.0399,0.122,0.00593,0.115,0.905,124.832,191581,1,2A9Zm100yFB3CHQd6kFaB7
0.719,0.124,-17.085,0.928,0.711,0.0,0.146,0.332,126.167,305507,3,2AA2PBDMoVwha7waYSqPSD
0.827,0.481,-9.606,0.128,0.65,8.47e-06,0.0511,0.869,129.946,197880,1,2aAf398grKdfBZU2LCxRBT
0.508,0.729,-5.712,0.0443,0.0681,0.0,0.1,0.412,91.906,236880,1,2AaF78iCWISMWYog5RnSi5
0.786,0.112,-16.311,0.056,0.972,0.847,0.109,0.0839,120.001,146589,4,2aAGxtISP7yQsmPud1HZWH
0.604,0.611,-9.484,0.0238,0.00164,0.000349,0.147,0.559,101.428,282427,1,2AAO0bpq6Fad0jNSekFs8G
0.669,0.356,-11.528,0.032,0.73,2.71e-06,0.0785,0.499,120.747,149653,2,2AaRffJgofvBgkFNrE7eOI
0.636,0.56,-7.659,0.0966,0.292,0.000163,0.17,0.407,124.924,217693,1,2aauvFg5BX3WdacrzCNkQv
0.968,0.793,-4.645,0.256,0.00136,0.0,0.0814,0.793,105.012,211704,1,2ab4xGVMBb14NpPrj4xDq5
0.112,0.013,-23.508,0.0457,0.227,0.922,0.112,0.291,69.378,88491,4,2ABewFysEqaZ7PNDXc2ISD
0.69,0.253,-26.274,0.645,0.839,0.0,0.387,0.366,104.891,102867,3,2AbJjTodoj0yy9cpYchTP8
0.683,0.246,-24.484,0.954,0.651,0.0,0.502,0.683,94.894,45952,3,2AbphZg4Vqoy8iunMGOc81
0.424,0.747,-4.644,0.219,0.182,1.3e-05,0.146,0.524,195.491,198520,0,2aBVR2kHDFocniQ0T1DUcG
0.0852,0.112,-18.436,0.033,0.988,0.946,0.102,0.0393,81.281,199119,4,2abvtFxQLpWYqDSNnNrbRm
0.65,0.531,-8.335,0.0364,0.457,0.0,0.249,0.487,78.946,258133,1,2aBxt229cbLDOvtL7Xbb9x
0.199,0.045,-22.016,0.0385,0.913,0.93,0.11,0.0513,74.677,131316,4,2aBYVl2d2RFAPbYlZ7rIUf
0.341,0.102,-13.504,0.0402,0.946,0.0,0.105,0.271,94.734,197973,2,2AC1GkkUrcpGZeSPhcDA3S
0.724,0.322,-18.115,0.945,0.584,2.77e-06,0.139,0.346,124.016,34087,3,2ac75Gder18dm7l0zFsM44
0.608,0.777,-6.424,0.0298,0.00392,0.00147,0.0936,0.531,121.043,187720,1,2aC9S4iNOzmNFphPhBmavg
0.632,0.0276,-27.704,0.272,0.373,0.0,0.142,0.443,94.787,65013,2,2ACAoM0EDYqFYT0gcX6vJ5
0.492,0.7,-7.001,0.0437,0.413,0.00013,0.0996,0.605,110.741,253165,1,2acbW2I3x82OmRfKdV4hZq
0.491,0.412,-11.715,0.0583,0.502,1.06e-06,0.066,0.376,177.711,291173,2,2aCFXCpNgDJMQnYxxK5gim
0.432,0.47,-8.901,0.0477,0.124,0.152,0.0914,0.325,98.0,220016,0,2Ad1hM1sLN6tOV2Hi5sNSq
0.39,0.956,-4.848,0.0669,8.48e-05,0.491,0.348,0.164,142.917,336400,0,2AD1ntfsGyZAx1zMtg7dFU
0.605,0.956,-5.443,0.036,0.000294,0.0244,0.392,0.862,114.996,210783,1,2ADlNYTi4zB5FNUbVjuHmm
0.81,0.414,-10.735,0.0796,0.0636,0.399,0.0261,0.444,117.601,264471,1,2adyA8Y7nOv2XHOzwdAv7K
0.677,0.592,-7.058,0.0298,0.518,0.000668,0.117,0.702,100.038,221499,1,2AE2uaDHyHSRq6JPEMRYcG
0.811,0.801,-6.0,0.0802,0.0548,2.09e-05,0.0742,0.693,105.055,195429,1,2Ae5awwKvQpTBKQHr1TYCg
0.177,0.129,-19.714,0.0332,0.652,0.833,0.161,0.0367,53.507,61712,4,2aetwlVz87DIsK7psjLlPT
0.123,0.271,-15.729,0.0332,0.876,0.0762,0.682,0.0351,97.2,327160,2,2AEWivTnmjwp8durbQzkuX
0.48,0.31,-7.887,0.0258,0.312,1.47e-05,0.113,0.16,86.149,391829,2,2AF5Kzxb4pz7j79Ity84pP
0.414,0.843,-3.318,0.041,0.00445,8.9e-06,0.123,0.488,121.952,229467,0,2afAF1J9bBnRenuBIzbM57
0.396,0.0695,-20.337,0.0399,0.967,0.105,0.0996,0.0391,137.149,170551,2,2aFC6EAvz25EC0osKd8PK0
0.574,0.329,-6.829,0.0274,0.22,0.0,0.0986,0.356,130.993,237933,2,2afCBiru10AFckfOa49wIa
0.378,0.0761,-23.045,0.0351,0.979,0.61,0.185,0.0698,111.29,248750,4,2aFdC7xP56IAHVc6NulDRX
0.349,0.229,-20.614,0.0356,0.537,0.889,0.107,0.0656,129.046,142773,4,2AFFaiIlripSpcTYZXNL7f
0.11,0.945,-10.929,0.0783,0.0607,0.0834,0.34,0.00398,94.181,190000,0,2AFka6kv2ZNapN66OoMAcn
0.254,0.0627,-24.263,0.0672,0.937,6.61e-05,0.0752,0.0661,86.673,450173,4,2aflmVymVxNvkT7jhkc93P
0.468,0.819,-3.855,0.0459,1.65e-05,4.51e-06,0.0715,0.465,92.009,222733,0,2aFsfzUuXuxDr4xo8ndfUt
0.753,0.624,-5.824,0.0746,0.159,0.00113,0.135,0.792,98.962,275959,1,2Ag6FZjxfu3raD2EgmPfYq
0.323,0.00894,-29.579,0.0493,0.993,0.861,0.11,0.215,96.667,149500,4,2aGc5gn4ciDbXgMfUwa7YL
0.751,0.716,-6.713,0.0533,0.193,8.45e-05,0.2,0.668,138.049,218784,1,2AGHWbmR6YAgJJ8fXy4o3G
0.482,0.695,-5.614,0.114,0.211,0.0,0.124,0.505,96.787,200590,1,2agIeYLyjyxLwQV09f2NCA
0.796,0.566,-8.484,0.0574,0.165,0.0291,0.0802,0.715,130.776,188528,1,2AgqXfsn2W4lXjchlqRyz1
0.333,0.00325,-37.682,0.0555,0.995,0.917,0.0897,0.0969,74.682,329044,4,2AgUNLzpD2RBfarEvMiTxZ
0.512,0.439,-11.208,0.026,0.163,0.767,0.1,0.564,76.177,300684,1,2AGwwYTVRgXUb2D7PIogdK
0.499,0.645,-7.738,0.034,0.489,0.00224,0.135,0.666,112.744,276005,1,2AHa3IJtKoe0pvO5ZX1WU8
0.51,0.693,-3.192,0.0284,0.006,2.04e-06,0.11,0.291,81.981,262815,0,2ahiCEvEC1gqx7Yi76QWA9
0.683,0.772,-7.907,0.0311,0.0222,0.0149,0.203,0.737,123.871,270373,1,2ahnofp2LbBWDXcJbMaSTu
0.366,0.262,-12.635,0.0322,0.767,2.06e-05,0.119,0.181,151.11,245907,2,2AhqPhQ4E1r9v2i2TfJHR0
0.524,0.0168,-21.788,0.0776,0.994,0.919,0.0888,0.192,69.055,180774,4,2aHrpaoVDrROYXzAVf3Rue
0.394,0.0281,-23.71,0.0666,0.995,0.969,0.108,0.301,200.615,212400,4,2ahwerIzRcGeSMQnZ2DDJa
0.476,0.315,-16.179,0.0477,0.82,0.125,0.108,0.157,137.796,235013,2,2AI5byLjLweZH9yBmOJcRl
0.621,0.834,-10.068,0.0557,0.000779,0.456,0.0611,0.937,143.973,218827,1,2aIB1CdRRG7YLBu9hNw9nR
0.451,0.55,-8.137,0.262,0.0108,0.0,0.0737,0.594,80.001,227960,1,2aIdVb8v9KTpEZnftkz2mD
0.69,0.702,-8.398,0.0333,0.0253,0.000992,0.0549,0.958,151.071,235400,1,2aiGoTb7zVtfNpkI93LDDC
0.454,0.868,-7.727,0.136,0.00383,0.00649,0.364,0.582,174.008,159103,0,2AiHrL10gT7teZ7LUAuzDA
0.423,0.888,-19.148,0.845,0.936,0.0166,0.897,0.04,97.903,150267,3,2AiPqvaxtTsKkts2qPr4Up
0.858,0.526,-6.97,0.102,0.0179,0.707,0.356,0.357,140.02,208463,1,2AIRjuG5CsnyfmLU0LhjgT
0.311,0.988,-3.397,0.113,2.83e-05,0.13,0.132,0.269,195.058,279692,0,2AjEKcRXkntPkujLXp6hGD
0.292,0.0189,-26.691,0.0606,0.983,0.953,0.11,0.307,71.276,126000,4,2aJlNzyFDh3j6GTBSDXdXZ
0.333,0.48,-14.936,0.0368,0.0107,0.451,0.276,0.341,145.921,421067,0,2AjO7WHgceMI5jfc7pUAs0
0.425,0.792,-3.457,0.0336,0.000194,1.41e-06,0.286,0.263,91.979,208291,0,2Ajr7w89EnxLZ6KONUAguF
0.764,0.573,-4.385,0.0484,0.109,0.0,0.324,0.685,110.006,160909,1,2ak79ho44RiDi9DFrqYgfq
0.0,0.122,-16.633,0.0,0.0472,0.0,0.0,0.0,0.0,7307,4,2AKkczTZPFrTstMAmtnZA4
0.701,0.424,-14.709,0.524,0.423,0.0,0.208,0.6,86.057,226090,3,2AKNE7DnNm9reIwhCelnRJ
0.535,0.651,-6.326,0.0544,0.391,0.0,0.133,0.612,117.218,179600,1,2AKOOhml62GZNFWDN7VqzT
0.509,0.637,-4.83,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,224000,0,2aksifNn5ph8igDOkPBA02
0.712,0.217,-21.202,0.788,0.965,0.0,0.168,0.563,74.562,204200,3,2akuYoAN2waEwxaigzeETF
0.0622,0.0685,-23.343,0.0456,0.988,0.896,0.102,0.0346,55.238,220000,4,2Al8nAkIepCfSlWDJMSanz
0.962,0.823,-4.945,0.196,0.143,0.119,0.0698,0.691,126.023,258500,1,2AljeKmM4Moi21lYEzOHU8
0.681,0.324,-15.855,0.935,0.992,0.436,0.119,0.265,127.41,83952,3,2ALjYTnVOy0LINGcpm0LqA
0.556,0.478,-8.692,0.104,0.187,0.0,0.112,0.397,76.152,258453,1,2ALqHAzF4TLZnAzYrWrkbZ
0.837,0.661,-7.052,0.0402,0.446,0.014,0.227,0.891,105.002,177498,1,2aLsrZVPkJm6pm05WXZ0aC
0.739,0.422,-16.346,0.188,0.779,0.0,0.11,0.962,137.822,357096,1,2Am31XJcmrDcFjyTfbXfA2
0.641,0.0295,-27.442,0.784,0.979,0.0,0.146,0.258,86.137,242000,3,2aMNEewCVRMtXlXLH42AS8
0.584,0.262,-10.169,0.0266,0.417,0.0,0.0945,0.219,140.983,219835,2,2amrY1Qly3pMNfqVPsAbBo
0.415,0.599,-5.891,0.0318,0.219,1.11e-06,0.328,0.553,172.709,209052,0,2AmvFn1VALA0VM1toWubEN
0.581,0.252,-11.649,0.0313,0.807,4.24e-05,0.106,0.462,76.175,176080,2,2amZYLlA7PTIaGBw6UTb8r
0.666,0.992,-6.701,0.252,0.0111,0.00437,0.221,0.0799,152.59,413880,0,2aN2OrAWq6IW0TDmN28Mgj
0.089,0.097,-29.731,0.0482,0.983,0.694,0.101,0.195,64.951,213000,4,2aNBp9LFC8M9LG08Emc02A
0.532,0.969,-3.577,0.071,8.23e-05,0.00572,0.129,0.435,106.001,249306,0,2ANbpcjTZsKzby7CjvPz9s
0.733,0.292,-14.602,0.0547,0.506,0.0,0.0839,0.674,100.048,183000,1,2aNCeBozR6105qJQN5kfm7
0.407,0.0131,-28.098,0.261,0.912,1.82e-06,0.0964,0.301,194.206,683027,3,2aNJfP1bVEQIHjjEXEkz3p
0.337,0.245,-13.442,0.0384,0.92,2.56e-05,0.119,0.107,107.472,222363,2,2aNLWRTcFXLspSLLuWOQwW
0.715,0.77,-6.808,0.0393,0.0437,0.01,0.117,0.233,123.991,166392,0,2AnMAbIg2PHidWQ9hk3EiQ
0.684,0.804,-5.147,0.0367,0.091,0.0,0.562,0.669,100.02,198000,1,2AnRsU93Frlz2tSipATdCf
0.731,0.0632,-23.753,0.858,0.438,0.0,0.4,0.496,91.427,35782,3,2aO0olCKpjZTyUYKXoGJ6H
0.5,0.277,-9.583,0.0276,0.885,1.89e-05,0.124,0.185,149.876,183620,2,2aO44vRDoJcJY1wmH9EfZr
0.646,0.855,-7.319,0.0369,0.000172,0.778,0.168,0.255,124.996,370470,0,2aoj3P5VpXJq5ZvVsRz6si
0.518,0.842,-1.816,0.0828,0.322,0.0,0.101,0.375,125.854,167079,0,2aOlxywgl4nCD4Xh2mLWM7
0.438,0.805,-6.237,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,240800,1,2aoo2jlRnM3A0NyLQqMN2f
0.0797,0.112,-25.858,0.0486,0.95,0.907,0.102,0.0389,76.434,184500,4,2aOxIjPc4FNz4uAefCLoIQ
0.607,0.154,-12.44,0.0468,0.949,0.000823,0.0901,0.35,135.543,251520,2,2ap5bIL2vtaM1kgq1NO5f1
0.674,0.553,-9.626,0.0324,0.174,0.0,0.104,0.274,109.973,173653,1,2Apbkcst0Y5yv3E4IjnOia
0.298,0.0749,-20.644,0.0341,0.986,0.911,0.117,0.268,70.604,194250,4,2apnPHVAbn0ny2K8RowbpN
0.524,0.813,-5.246,0.0478,0.109,0.0,0.645,0.58,89.975,179003,0,2APOq2HhulruZeremlqBYi
0.621,0.555,-8.12,0.0305,0.367,8.28e-06,0.188,0.66,81.464,182705,1,2aq5ASfM6GbR5Rw3bhl6Nu
0.621,0.538,-9.307,0.0401,0.0117,0.0189,0.583,0.311,85.977,367293,0,2Aq78kKI9yuloJQkcbhQbU
0.308,0.616,-6.947,0.0363,0.0344,4.01e-06,0.102,0.41,72.273,178419,0,2AqbOAAgaNRygNIJYcM69I
0.184,0.0855,-19.7,0.04,0.868,0.882,0.0933,0.101,77.169,168646,4,2aqrU3psl80GT2YMExm50Z
0.165,0.0602,-22.792,0.0386,0.99,0.967,0.11,0.0624,87.927,185981,4,2AQtxqUEmqd5mVUFD2UC61
0.438,0.806,-5.717,0.0395,0.365,0.0551,0.237,0.489,96.156,317427,0,2ARB3fKvRkMGhAtZuTnE5J
0.536,0.489,-19.87,0.458,0.982,6.52e-06,0.177,0.33,107.639,192935,2,2ARBv5tEZA6q6trlAIq1jw
0.671,0.405,-10.811,0.0342,0.676,0.00053,0.122,0.272,105.971,237642,2,2aReOPqi6NjhJ8zxa0Mi2D
0.515,0.354,-8.564,0.028,0.783,0.00517,0.105,0.199,75.072,190400,2,2ArKgz2x8fL8z2KeYXlgLX
0.507,0.918,-4.684,0.0701,0.00107,8.7e-06,0.311,0.284,92.006,215291,0,2arL1Kf2JBS7ms00JAz4w0
0.232,0.0164,-17.551,0.0342,0.96,0.96,0.107,0.0459,71.185,143778,4,2arnhO5us8aYdi5kYBiQPa
0.305,0.381,-14.163,0.0331,0.0567,0.0212,0.0972,0.101,115.888,681667,0,2Aru12lSfPt3qGePyijaRu
0.777,0.414,-7.44,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002,227880,1,2aSC2xhRxOLiiZZVjhbylH
0.663,0.712,-7.268,0.0479,0.524,0.0,0.0804,0.527,113.439,236520,1,2aSFLiDPreOVP6KHiWk4lF
0.67,0.145,-12.772,0.0422,0.935,1.29e-05,0.0859,0.284,81.055,198313,2,2aSP07jHAlACdY9tphgkA8
0.764,0.706,-3.97,0.0598,0.163,0.00047,0.116,0.826,129.491,220720,1,2atf946FbB7wpXr2Kwdx1t
0.801,0.347,-11.423,0.0536,0.407,0.0,0.111,0.664,110.988,178378,1,2aTheQ5VDnPnBS5cQOmjSf
0.386,0.125,-19.892,0.0572,0.886,0.878,0.189,0.14,78.553,348533,4,2AtLQju6O4Slbhtuh2ndCD
0.71,0.181,-17.003,0.898,0.761,0.0,0.154,0.462,128.881,386693,3,2atSSwCUPK9708iJdvgGHW
0.376,0.869,-3.533,0.0983,0.00527,2.22e-06,0.376,0.234,173.08,208919,0,2aTSzeWTZf5MqJjcOZ4sCH
0.565,0.628,-10.368,0.033,0.0672,0.000181,0.39,0.706,133.194,233160,1,2ATTIE0sKIXysApJPlR3sB
0.659,0.0951,-22.494,0.0429,0.993,0.919,0.104,0.118,119.985,164395,4,2aU1zDLF9Qe4OdXJCiZqOV
0.802,0.354,-8.091,0.034,0.822,2.57e-06,0.114,0.418,119.972,235872,2,2aU77iuoOElIJyXl0YoI9O
0.403,0.593,-9.073,0.127,0.45,0.00847,0.0897,0.56,81.234,292048,2,2aufjq2wqMFwGBunVLaxiE
0.219,0.513,-7.3,0.0319,0.63,0.0,0.331,0.187,94.285,184645,2,2AUHPaLAjbu5QKY4lVYTW4
0.58,0.221,-12.299,0.03,0.731,0.000425,0.106,0.173,124.876,213693,2,2AUHUlz3WsgArd1uZ4bHEj
0.549,0.87,-4.974,0.0324,6.89e-05,1.22e-05,0.0654,0.535,121.948,194867,1,2AUzpScdGwIZplM9y8nkbx
0.442,0.0961,-24.556,0.0568,0.994,0.963,0.0972,0.548,71.272,126706,4,2AV90A6Qwgn47bZhHh8ys0
0.318,0.0466,-20.373,0.0347,0.93,0.936,0.201,0.0384,73.629,176797,4,2AvDzQfRf5Bx8PX0qRWLRc
0.506,0.265,-12.215,0.0289,0.972,0.00355,0.112,0.5,92.039,218333,2,2avzCVT0Zo4dgkp2vBgHOJ
0.636,0.873,-4.672,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,192427,1,2AW37v0bDyuOzGP3XnmFuA
0.592,0.934,-2.808,0.0509,0.00457,0.0283,0.07,0.615,105.517,165987,1,2aW9GjctURzw8Yt7BC3wJY
0.7,0.064,-16.279,0.855,0.227,0.000246,0.095,0.35,120.807,397613,3,2AWrF59erNXk0dLYKbmiwA
0.22,0.848,-3.686,0.0501,0.0429,0.000175,0.142,0.389,121.948,253613,0,2AwZ6KUNvbTQ8S0iRZUfKB
0.505,0.985,-4.401,0.119,6.04e-05,1.02e-05,0.351,0.243,119.993,219763,0,2axAqRd2SSKmbA6fTuoRzM
0.305,0.275,-10.161,0.0358,0.791,2.95e-06,0.098,0.137,175.102,188605,2,2aXBORgLuv2czaJVyeLOl7
0.77,0.451,-6.636,0.0625,0.00435,2.81e-05,0.0875,0.32,100.001,227027,1,2axd59iRySNyY8JlmHcmFn
0.634,0.468,-6.084,0.101,0.482,0.0,0.118,0.652,77.592,209120,1,2aXKckAZJNuNO2XQTCy4V3
0.902,0.516,-16.977,0.216,0.574,0.0,0.202,0.911,143.016,284147,1,2aXltm4L3vmSUdOWk0dakV
0.591,0.335,-19.11,0.551,0.691,0.0596,0.191,0.535,109.268,285074,3,2axP7BGd3FEaE7UBulT0YK
0.475,0.695,-5.823,0.438,0.149,0.0,0.125,0.67,91.078,130000,1,2AxRXlSfnn4XZZiT7auOES
0.165,0.323,-14.631,0.0353,0.256,0.929,0.111,0.059,110.01,227221,4,2aYOZYnW4GCwBhYI1PiZPM
0.675,0.431,-9.374,0.0408,0.722,0.00128,0.107,0.774,90.063,214624,1,2Ayvf4LEGkXWSRk429AzuO
0.346,0.236,-13.459,0.0541,0.979,0.000231,0.146,0.416,83.045,429080,2,2aZ7dCTibSbFEsGZrJzQ0X
0.633,0.14,-26.945,0.877,0.942,0.0,0.849,0.969,54.531,28788,3,2azva9Vt0rHb5rd57GtlBv
0.665,0.534,-7.265,0.032,0.303,0.00016,0.155,0.485,97.0,205966,1,2AzvFMlNwqNyOsu581XkBO
0.715,0.224,-15.596,0.0319,0.188,0.224,0.243,0.33,135.266,315445,2,2aZXe4Jt5omsNDQMZNS2hE
0.502,0.127,-9.339,0.0323,0.972,1.07e-05,0.0937,0.142,126.652,238451,2,2B0Gk7VgWTQwzgrdkVZCzI
0.544,0.918,-4.03,0.0509,0.000487,0.0,0.409,0.6,95.021,198000,1,2b0ki4EJ3WhObwx30dyIdf
0.335,0.134,-20.822,0.0345,0.819,2.74e-05,0.21,0.302,92.729,149441,2,2B0V6TFlCguRoEcXKcJNOg
0.0873,0.902,-4.488,0.0788,4.51e-06,0.867,0.0996,0.214,86.531,396637,0,2b1tihlVPRKJVhnsuX0g3g
0.458,0.146,-21.072,0.0896,0.968,0.000832,0.151,0.136,91.249,116293,2,2b2eukraifzezzD8R6DhFE
0.532,0.715,-6.735,0.0467,0.0594,0.000395,0.17,0.566,122.118,171142,1,2b2nGddnnAXlHNC62c6h9l
0.527,0.285,-9.835,0.0349,0.884,0.0,0.123,0.268,129.856,215904,2,2B3kOESoYsMNFr8LxijuIc
0.695,0.229,-16.641,0.845,0.98,0.0,0.312,0.527,135.975,119533,3,2b3MV0XxzBRGahpxauoagW
0.386,0.131,-14.107,0.0337,0.905,0.0254,0.106,0.192,70.522,232343,2,2B4zWGcQq19hdbRLTHWInd
0.6,0.18,-13.79,0.0508,0.976,0.881,0.108,0.318,142.116,174473,2,2B5MVIV4kzaS4ehtL1UWFB
0.59,0.677,-5.395,0.0577,0.00882,0.000147,0.157,0.304,184.573,174811,0,2B5ub9OB8rZj5PqvsAwrKo
0.541,0.791,-4.183,0.223,0.0539,0.0,0.11,0.314,105.792,208474,0,2B5uUYyiDpFCgEGdbVpOZj
0.443,0.426,-18.197,0.145,0.798,0.106,0.0892,0.762,108.159,120960,2,2b73uogUjjXvqxqu3SK8mX
0.712,0.907,-8.237,0.0455,0.00398,0.901,0.0803,0.21,125.997,376667,0,2B7i8lt9PHQybjcRlHidEa
0.551,0.252,-14.32,0.032,0.0829,0.925,0.0903,0.0512,173.671,196235,0,2b7rwmN0OgnfQMNduyiGZB
0.198,0.404,-7.369,0.0359,0.909,0.000156,0.181,0.155,176.04,262720,2,2B801yhXHPDt1eFLydHjeY
0.741,0.757,-6.997,0.0435,0.0426,0.0112,0.107,0.566,127.981,200280,1,2b81QjZVYfa75vC5niRDac
0.764,0.32,-7.209,0.0546,0.837,0.0,0.0822,0.575,91.019,189486,2,2b8fOow8UzyDFAE27YhOZM
0.829,0.555,-6.324,0.0296,0.118,0.0,0.104,0.789,91.028,240187,1,2b8JJGU8BxKcxuk7HUHXqa
0.663,0.855,-5.602,0.0937,0.0752,0.0,0.36,0.948,105.55,168880,1,2b8oecEjerqcWkNo6rM28f
0.453,0.905,-4.001,0.115,0.36,0.000569,0.26,0.474,137.571,296200,0,2b9lp5A6CqSzwOrBfAFhof
0.306,0.974,-5.128,0.0716,1.59e-05,0.0129,0.718,0.26,159.959,316680,0,2b9xv8MjY0PtswCDQtlS62
0.767,0.0994,-28.473,0.525,0.815,0.0,0.278,0.644,113.44,52987,3,2Ba2bIe5bHYeHayXCI4lGW
0.7,0.286,-15.635,0.951,0.722,0.0,0.431,0.475,104.813,832400,3,2ba9XJG1Ho4nCEEyvAbt0b
0.56,0.447,-12.3,0.652,0.685,0.0,0.334,0.703,60.653,79280,3,2BaDSQUxjwAd0hgUDdwAL6
0.709,0.441,-13.428,0.0343,0.732,4.08e-06,0.0529,0.709,97.506,167693,1,2baPsef3KL1Az9KvaKY8wi
0.604,0.0376,-27.348,0.912,0.344,0.0,0.226,0.385,171.683,168947,3,2bAr8VySHUf32XD1NwgXaV
0.535,0.456,-11.254,0.0291,0.285,0.889,0.0867,0.608,76.428,250470,1,2bATVm3tseBCNJTTolIHOP
