danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,k_cluster
0.463,0.24,-6.448,0.0606,0.541,0.0,0.165,0.245,84.175,258359,2
0.667,0.326,-10.192,0.072,0.416,1.11e-06,0.123,0.281,90.154,156653,2
0.303,0.621,-9.524,0.0399,0.563,0.901,0.333,0.0482,135.052,303253,0
0.777,0.72,-5.293,0.0525,0.0438,0.0,0.251,0.946,114.955,194827,1
0.712,0.967,-5.206,0.047,0.0771,0.0,0.356,0.895,145.024,287733,1
0.159,0.994,-3.242,0.129,0.0179,0.00767,0.104,0.0664,100.198,317320,0
0.675,0.688,-5.116,0.0323,0.00062,2.07e-06,0.118,0.318,126.032,240252,0
0.797,0.625,-4.893,0.0518,0.084,0.0,0.222,0.883,145.008,143793,1
0.277,0.118,-19.611,0.0357,0.986,0.15,0.169,0.104,111.12,188667,4
0.681,0.773,-6.051,0.058,0.181,1.84e-05,0.311,0.547,120.276,236640,1
0.145,0.019,-33.043,0.0468,0.912,0.936,0.0982,0.0398,139.686,212863,4
0.464,0.401,-7.627,0.0275,0.487,0.000115,0.126,0.228,61.865,230751,2
0.696,0.491,-10.706,0.0414,0.198,0.00708,0.102,0.423,99.977,214893,1
0.488,0.789,-11.011,0.918,0.903,0.0,0.699,0.384,67.864,101667,3
0.665,0.0464,-21.851,0.886,0.901,0.0,0.185,0.521,83.325,145307,3
0.414,0.956,-2.961,0.0528,0.00244,0.0,0.329,0.679,147.909,171707,0
0.356,0.136,-19.257,0.0719,0.929,0.11,0.046,0.299,88.743,562000,2
0.554,0.0166,-25.109,0.0532,0.996,0.959,0.0649,0.399,135.215,108750,4
0.866,0.266,-14.078,0.27,0.835,1.81e-06,0.102,0.336,94.955,41133,2
0.311,0.777,-7.876,0.0394,0.0526,0.0202,0.0955,0.711,200.508,513440,0
0.429,0.996,-4.338,0.134,0.00348,0.000108,0.324,0.185,158.337,240713,0
0.697,0.551,-6.179,0.0282,0.059,0.0,0.0762,0.339,99.996,212002,1
0.803,0.748,-5.221,0.0314,0.254,0.00212,0.113,0.752,116.532,212440,1
0.55,0.681,-4.636,0.0426,0.429,0.0,0.105,0.288,83.982,239520,2
0.56,0.736,-7.306,0.0446,0.341,9.81e-06,0.155,0.824,79.843,195147,1
0.586,0.254,-15.151,0.0339,0.832,0.00846,0.105,0.0733,108.008,234000,2
0.364,0.911,-7.905,0.0419,0.0385,0.000277,0.204,0.68,102.666,154976,0
0.53,0.164,-18.711,0.777,0.915,0.0,0.71,0.384,172.027,496267,3
0.567,0.867,-11.541,0.0484,0.00384,0.088,0.112,0.535,146.008,194107,1
0.71,0.217,-15.101,0.775,0.282,0.0,0.158,0.62,157.973,28827,3
0.699,0.877,-6.838,0.0411,0.00167,0.0472,0.335,0.66,106.038,159224,1
0.618,0.695,-5.415,0.189,0.211,3.96e-05,0.11,0.766,199.95,226720,1
0.442,0.759,-13.475,0.0354,0.000402,0.0081,0.174,0.279,198.117,205560,0
0.647,0.513,-7.121,0.0295,0.0405,0.0137,0.103,0.596,131.152,203893,1
0.542,0.684,-6.11,0.037,0.119,0.0,0.0458,0.609,208.643,265667,0
0.682,0.066,-17.156,0.224,0.995,0.967,0.0977,0.701,105.557,80054,4
0.525,0.523,-10.896,0.0366,0.87,0.0,0.236,0.891,94.237,179187,1
0.836,0.78,-10.003,0.0774,0.0358,0.786,0.0682,0.37,120.007,390424,1
0.406,0.188,-13.039,0.0324,0.852,0.0,0.105,0.629,120.757,245533,2
0.746,0.741,-5.459,0.0567,0.268,0.0,0.644,0.72,119.983,170405,1
0.664,0.573,-6.519,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,1
0.559,0.345,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,1
0.784,0.596,-5.808,0.311,0.027,0.0,0.465,0.361,129.949,210327,0
0.709,0.72,-3.94,0.0366,0.263,0.0,0.347,0.675,115.987,202314,1
0.64,0.571,-3.714,0.384,0.171,0.00181,0.0646,0.568,109.56,172310,1
0.492,0.0181,-31.871,0.0535,0.995,0.966,0.0934,0.0554,128.882,234000,4
0.715,0.102,-27.09,0.919,0.811,0.0,0.111,0.62,113.291,381045,3
0.512,0.662,-6.797,0.0439,0.0275,0.0,0.118,0.472,180.114,228347,0
0.625,0.0541,-28.43,0.896,0.94,0.0,0.216,0.264,164.221,48120,3
0.695,0.211,-19.231,0.948,0.692,0.0,0.12,0.586,75.716,60187,3
0.49,0.964,-0.332,0.31,0.0292,0.0,0.168,0.416,127.886,296250,0
0.541,0.847,-6.52,0.0297,0.303,0.271,0.109,0.62,148.937,220609,1
0.66,0.82,-9.113,0.0494,0.0248,0.87,0.318,0.0382,124.007,136942,0
0.774,0.553,-6.815,0.0823,0.379,0.0,0.739,0.514,102.055,303434,1
0.647,0.215,-11.893,0.0518,0.668,0.0,0.104,0.879,119.989,115880,1
0.228,0.131,-25.621,0.0499,0.328,0.948,0.0842,0.073,75.281,202000,4
0.618,0.876,-5.681,0.0684,0.00443,0.00058,0.47,0.233,135.006,148111,0
0.692,0.183,-17.26,0.106,0.965,0.918,0.104,0.307,119.919,138981,4
0.627,0.0567,-30.395,0.632,0.742,0.0,0.218,0.375,116.508,140653,3
0.311,0.437,-13.102,0.0311,0.614,0.693,0.309,0.401,95.406,462661,2
0.673,0.0954,-15.088,0.864,0.00981,0.0,0.154,0.112,143.816,341413,3
0.65,0.691,-5.691,0.395,0.0235,0.0,0.624,0.525,84.069,97143,1
0.458,0.984,-3.445,0.0807,6.12e-05,0.761,0.109,0.423,96.216,219667,0
0.829,0.677,-13.3,0.0825,0.102,0.192,0.112,0.889,144.78,170733,1
0.592,0.891,-3.144,0.0512,0.0267,0.0,0.352,0.674,99.983,174255,1
0.556,0.896,-5.38,0.0502,0.00116,0.0118,0.073,0.108,173.968,308941,0
0.553,0.553,-6.818,0.305,0.305,0.0581,0.0715,0.664,72.949,242893,1
0.846,0.625,-7.557,0.275,0.181,0.0,0.183,0.471,142.066,263160,1
0.522,0.376,-8.583,0.19,0.852,0.0,0.847,0.4,91.949,240133,2
0.165,0.047,-28.561,0.0394,0.975,0.831,0.0642,0.0659,82.178,156144,4
0.593,0.177,-19.645,0.852,0.933,0.0,0.115,0.426,84.938,245629,3
0.562,0.639,-8.188,0.03,0.0785,0.00142,0.35,0.514,107.86,201667,1
0.645,0.373,-9.445,0.0326,0.526,0.0,0.112,0.388,86.992,188853,2
0.671,0.721,-7.378,0.0384,0.131,0.376,0.199,0.448,118.043,217271,1
0.59,0.743,-7.078,0.0347,0.067,0.00093,0.0847,0.412,129.79,346960,0
0.667,0.715,-9.7,0.0368,0.676,0.92,0.0893,0.358,118.017,219661,2
0.549,0.0315,-21.724,0.0551,0.995,0.969,0.119,0.178,133.058,157250,4
0.651,0.297,-21.081,0.91,0.965,7.05e-06,0.535,0.326,114.032,405547,3
0.652,0.562,-10.732,0.0283,0.00032,0.036,0.109,0.188,91.992,151000,0
0.73,0.837,-5.359,0.281,0.385,0.0,0.321,0.867,92.127,273573,1
0.593,0.279,-18.309,0.937,0.918,0.0172,0.116,0.302,59.75,85264,3
0.773,0.819,-5.946,0.118,0.428,0.0,0.0679,0.585,92.987,269187,1
0.445,0.954,-3.772,0.0791,0.00232,0.0,0.304,0.45,140.028,196928,0
0.447,0.568,-9.172,0.0423,0.473,0.00028,0.0824,0.309,117.561,218188,2
0.305,0.0128,-26.582,0.0603,0.994,0.909,0.0941,0.0415,65.698,309500,4
0.611,0.125,-25.68,0.943,0.706,0.0,0.194,0.595,54.147,215011,3
0.689,0.127,-21.457,0.954,0.733,0.0,0.21,0.364,101.782,356253,3
0.689,0.428,-18.981,0.857,0.739,0.0,0.189,0.107,109.475,421707,3
0.714,0.733,-5.495,0.034,0.0305,0.00101,0.181,0.872,140.006,178614,1
0.684,0.251,-14.303,0.898,0.071,0.0,0.236,0.216,137.824,473947,3
0.675,0.887,-4.444,0.0329,0.00553,0.00336,0.102,0.184,126.998,253228,0
0.752,0.382,-10.609,0.0373,0.497,0.00456,0.11,0.659,91.009,246100,1
0.526,0.773,-4.33,0.0419,0.03,0.0,0.131,0.394,127.899,225000,0
0.963,0.657,-4.749,0.0614,0.413,0.0,0.0899,0.808,135.012,199148,1
0.447,0.863,-6.303,0.0585,0.00365,0.0138,0.0448,0.835,162.311,208467,1
0.656,0.349,-6.841,0.0289,0.784,0.0,0.138,0.289,118.026,232500,2
0.759,0.193,-12.866,0.0551,0.608,0.505,0.281,0.569,87.264,137504,2
0.362,0.959,-5.653,0.0882,0.0249,7.63e-06,0.0694,0.505,164.01,155520,0
0.203,0.879,-4.478,0.0514,0.0177,0.0,0.931,0.278,143.34,269360,0
0.68,0.842,-5.188,0.0421,0.00128,0.793,0.0724,0.291,128.0,361304,0
0.559,0.631,-7.197,0.0992,0.526,1.39e-06,0.107,0.17,143.879,188051,2
0.0,0.154,-20.906,0.0,0.158,0.0522,0.0,0.0,0.0,6173,4
0.356,0.981,-2.769,0.0523,0.00431,0.305,0.413,0.121,150.002,209600,0
0.709,0.149,-23.496,0.896,0.85,5.56e-06,0.148,0.468,124.57,1134693,3
0.681,0.649,-7.172,0.0522,0.0644,0.0113,0.0931,0.525,169.931,218915,1
0.687,0.086,-14.348,0.686,0.618,0.0,0.113,0.307,123.225,261907,3
0.529,0.961,-6.913,0.0366,0.00651,0.684,0.111,0.59,134.982,356750,0
0.603,0.885,-1.26,0.0483,0.0787,0.0939,0.0686,0.302,149.956,268800,0
0.695,0.142,-24.635,0.918,0.916,0.0,0.123,0.621,60.834,125507,3
0.824,0.558,-5.962,0.295,0.0293,0.0,0.11,0.568,139.976,175294,1
0.826,0.739,-7.68,0.215,0.593,0.0,0.152,0.575,105.642,125080,1
0.669,0.93,-5.042,0.0653,0.024,3.88e-05,0.172,0.641,117.985,231565,1
0.642,0.367,-9.992,0.0297,0.791,5.31e-05,0.0845,0.516,102.002,167072,2
0.432,0.952,-4.794,0.141,3.94e-05,4.94e-06,0.697,0.187,100.12,241488,0
0.53,0.593,-8.198,0.144,0.0558,8.33e-06,0.0962,0.363,85.031,258896,1
0.391,0.794,-8.861,0.0427,0.026,0.864,0.0852,0.0662,122.982,316098,0
0.699,0.529,-7.548,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,206167,0
0.493,0.573,-7.93,0.0282,0.0896,0.0,0.0413,0.473,77.126,252600,1
0.745,0.308,-12.634,0.932,0.696,0.0,0.175,0.743,72.148,86200,3
0.618,0.848,-4.36,0.0279,0.000469,0.522,0.189,0.413,118.998,209485,0
0.466,0.894,-4.67,0.066,0.00393,0.0,0.15,0.186,128.133,212813,0
0.643,0.618,-8.414,0.163,0.129,0.0,0.0729,0.16,145.893,244640,0
0.184,0.00527,-37.264,0.0432,0.995,0.887,0.173,0.151,170.612,315427,4
0.506,0.739,-6.705,0.0379,0.117,0.000364,0.257,0.466,105.029,211633,0
0.363,0.971,-3.778,0.059,2.6e-05,7.39e-05,0.0723,0.724,141.205,297500,0
0.59,0.7,-7.798,0.0382,0.285,0.00232,0.117,0.564,99.083,262899,1
0.488,0.879,-3.329,0.0393,0.000488,1.19e-06,0.14,0.557,86.986,187853,1
0.356,0.872,-7.837,0.068,0.00417,0.00975,0.0997,0.607,166.3,193653,0
0.49,0.0109,-21.41,0.0445,0.995,0.958,0.101,0.233,114.781,125768,4
0.58,0.934,-3.359,0.0382,0.0978,0.00213,0.0626,0.587,129.991,188008,1
0.643,0.899,-6.503,0.0778,0.0885,0.726,0.0695,0.121,87.01,342121,0
0.614,0.132,-22.322,0.964,0.856,0.0,0.128,0.349,65.612,1518330,3
0.565,0.832,-5.751,0.108,0.0639,0.0291,0.386,0.847,143.302,173889,1
0.617,0.119,-24.189,0.942,0.677,0.0,0.174,0.627,61.733,256046,3
0.337,0.0112,-25.507,0.0576,0.993,7.5e-05,0.119,0.0846,101.469,240840,4
0.843,0.772,-7.435,0.0503,0.000609,0.712,0.128,0.435,124.005,187742,1
0.854,0.759,-5.35,0.0332,0.332,0.000377,0.099,0.844,123.908,268200,1
0.503,0.472,-8.769,0.118,0.416,0.671,0.147,0.236,148.212,52466,2
0.483,0.766,-6.894,0.0846,0.423,0.0,0.0985,0.552,147.701,216080,1
0.605,0.691,-7.777,0.0497,0.0995,9.75e-05,0.353,0.363,144.121,210639,0
0.12,0.0656,-24.982,0.0391,0.789,0.912,0.121,0.0362,95.458,700693,4
0.542,0.308,-14.715,0.796,0.872,0.0,0.171,0.41,68.263,234173,3
0.363,0.294,-15.026,0.0302,0.798,0.273,0.0869,0.242,91.821,292520,2
0.653,0.127,-23.087,0.963,0.891,0.0,0.11,0.458,82.95,1429978,3
0.314,0.315,-12.686,0.0274,0.533,0.884,0.112,0.106,171.439,261827,4
0.204,0.897,-2.32,0.0986,0.0128,1.94e-05,0.523,0.317,159.005,256451,0
0.701,0.0541,-23.708,0.429,0.537,0.0,0.0826,0.26,129.28,249000,3
0.374,0.0653,-29.019,0.0424,0.995,0.903,0.144,0.318,102.237,123500,4
0.215,0.128,-19.407,0.0409,0.721,0.941,0.0862,0.0829,139.983,195429,4
0.55,0.501,-8.527,0.0324,0.624,1.74e-06,0.0962,0.148,130.283,198373,2
0.597,0.577,-10.205,0.0957,0.109,0.0,0.143,0.946,106.781,231920,1
0.454,0.084,-18.621,0.0293,0.885,0.936,0.0958,0.0828,87.816,255107,4
0.645,0.212,-19.215,0.952,0.842,0.0,0.843,0.358,136.688,129827,3
0.604,0.794,-5.437,0.0517,0.00467,0.000286,0.0829,0.518,126.025,245967,1
0.41,0.78,-5.391,0.0332,0.211,0.0,0.48,0.695,88.016,272347,0
0.66,0.361,-10.418,0.089,0.438,0.0,0.39,0.604,148.073,261373,1
0.386,0.477,-21.016,0.577,0.988,0.0224,0.137,0.355,80.865,141677,3
0.741,0.627,-10.874,0.0833,0.435,0.691,0.0794,0.615,89.338,175587,1
0.581,0.86,-4.092,0.039,0.048,0.0,0.169,0.79,148.318,210480,1
0.767,0.958,-4.864,0.241,0.184,0.274,0.141,0.211,127.962,356250,0
0.786,0.685,-7.448,0.203,0.444,0.00301,0.346,0.585,100.026,215270,1
0.681,0.662,-5.931,0.0447,0.655,3.7e-06,0.0939,0.345,101.118,204027,2
0.528,0.0648,-16.717,0.049,0.943,6.04e-06,0.136,0.291,130.154,293777,2
0.661,0.143,-16.301,0.916,0.478,0.0,0.139,0.134,106.609,403426,3
0.663,0.0314,-28.545,0.512,0.131,0.0,0.103,0.26,142.868,196973,3
0.522,0.453,-7.859,0.0295,0.831,1.21e-06,0.101,0.306,103.879,233280,2
0.605,0.0434,-27.027,0.553,0.861,0.00269,0.132,0.286,117.753,1096933,3
0.397,0.149,-22.349,0.0401,0.773,0.171,0.0832,0.234,105.62,474373,2
0.716,0.834,-7.192,0.0281,0.00855,0.00613,0.102,0.275,127.113,215093,0
0.628,0.175,-13.718,0.0668,0.984,0.951,0.109,0.376,89.402,187781,4
0.368,0.314,-8.491,0.0316,0.796,1.69e-06,0.126,0.371,109.143,171663,2
0.67,0.945,-6.721,0.0365,0.0228,0.686,0.0572,0.806,135.972,199133,1
0.682,0.239,-13.822,0.93,0.506,0.0,0.167,0.161,114.116,1531456,3
0.813,0.671,-6.84,0.0343,0.00642,0.0,0.276,0.62,128.02,198156,1
0.464,0.542,-18.583,0.939,0.988,0.0732,0.135,0.241,86.08,185202,3
0.4,0.684,-7.3,0.0395,0.141,0.359,0.077,0.673,134.535,182642,1
0.451,0.98,-3.734,0.0879,4.21e-06,0.0186,0.328,0.303,89.967,205627,0
0.66,0.345,-12.457,0.0547,0.779,0.114,0.126,0.235,143.925,188411,2
0.887,0.571,-9.491,0.0695,0.00163,0.879,0.0908,0.965,125.948,170028,1
0.713,0.14,-18.256,0.915,0.663,0.0,0.121,0.369,127.966,167920,3
0.617,0.0166,-20.971,0.184,0.199,0.0,0.102,0.468,167.688,261480,2
0.273,0.161,-17.727,0.053,0.238,0.481,0.133,0.0503,113.89,190526,4
0.612,0.267,-13.258,0.0437,0.405,0.92,0.108,0.369,179.879,234667,2
0.659,0.846,-4.334,0.175,0.37,0.0,0.197,0.731,170.184,224615,1
0.201,0.194,-17.975,0.0475,0.949,0.00611,0.0929,0.0749,168.757,705824,2
0.71,0.598,-7.598,0.0319,0.508,0.0,0.0971,0.501,119.981,256320,1
0.561,0.754,-12.769,0.112,0.61,0.0194,0.328,0.642,100.08,282693,1
0.0,0.127,-20.855,0.0,0.857,0.0,0.0,0.0,0.0,7853,4
0.633,0.349,-6.131,0.0334,0.582,2.82e-06,0.0949,0.139,80.704,233987,2
0.742,0.228,-15.236,0.95,0.635,0.0,0.154,0.429,65.975,167560,3
0.503,0.203,-19.665,0.0305,0.436,7.5e-05,0.0773,0.237,136.237,273760,2
0.499,0.603,-6.814,0.052,0.265,0.00153,0.112,0.352,130.008,413241,0
0.564,0.8,-6.357,0.0413,0.428,0.0,0.35,0.787,110.871,181766,1
0.674,0.915,-3.719,0.0424,0.389,0.803,0.103,0.28,150.011,204852,0
0.513,0.919,-7.634,0.943,0.827,0.0,0.974,0.46,81.684,212800,3
0.663,0.91,-1.629,0.317,0.0719,0.0,0.244,0.342,144.993,229227,0
0.547,0.294,-20.111,0.5,0.919,0.0,0.942,0.503,123.836,703748,3
0.606,0.456,-16.129,0.0358,0.0999,0.846,0.146,0.211,81.941,213002,2
0.461,0.246,-13.487,0.0298,0.111,0.000374,0.0963,0.178,88.446,302693,2
0.388,0.879,-5.8,0.034,4.44e-06,0.136,0.121,0.229,81.56,316240,0
0.509,0.31,-11.033,0.0404,0.85,0.000268,0.102,0.227,80.529,284960,2
0.506,0.917,0.107,0.395,0.00103,0.0419,0.0902,0.536,172.11,226587,0
0.618,0.128,-17.503,0.787,0.126,8.47e-06,0.0828,0.156,169.348,535520,3
0.222,0.327,-15.902,0.0428,0.909,0.89,0.0905,0.176,115.719,402200,4
0.786,0.632,-6.6,0.0588,0.0457,0.0711,0.116,0.679,115.991,203320,1
0.667,0.655,-6.225,0.0478,0.0104,0.0,0.62,0.767,139.934,159773,1
0.519,0.494,-5.399,0.0263,0.188,0.0,0.159,0.243,99.909,192827,0
0.729,0.447,-9.038,0.0387,0.598,0.000279,0.116,0.595,108.837,155240,1
0.577,0.978,-4.002,0.0466,0.000355,0.391,0.335,0.143,124.997,204480,0
0.65,0.0639,-22.827,0.494,0.853,0.0,0.524,0.328,85.165,70680,3
0.441,0.0148,-23.216,0.0349,0.994,0.915,0.0951,0.482,78.52,112500,4
0.818,0.732,-4.474,0.0334,0.0335,4.95e-05,0.19,0.679,119.002,241933,1
0.562,0.813,-11.235,0.0533,0.0594,0.771,0.145,0.236,115.996,532560,0
0.527,0.941,-6.254,0.0795,0.0001,8.41e-05,0.168,0.393,105.003,201689,0
0.792,0.616,-7.031,0.0361,0.373,0.000409,0.0831,0.222,109.028,201813,1
0.526,0.786,-5.77,0.043,0.00457,0.00256,0.0862,0.598,144.12,218627,1
0.524,0.252,-9.002,0.0358,0.928,0.000115,0.17,0.282,131.823,220163,2
0.824,0.584,-7.098,0.221,0.0718,0.0,0.106,0.219,139.965,188600,1
0.606,0.452,-10.376,0.0394,0.815,2.24e-05,0.118,0.657,126.687,202677,2
0.597,0.495,-8.674,0.201,0.215,0.000163,0.104,0.171,76.991,253800,2
0.257,0.8,-3.684,0.0379,0.0374,0.0,0.336,0.475,146.599,180933,0
0.717,0.653,-5.634,0.0658,0.229,0.0,0.101,0.412,106.966,207320,1
0.668,0.287,-17.824,0.949,0.981,0.00219,0.113,0.544,91.582,101560,3
0.715,0.35,-16.462,0.936,0.922,0.0,0.399,0.883,83.569,93465,3
0.433,0.975,-5.793,0.0521,0.00051,0.707,0.512,0.162,137.998,230634,0
0.182,0.998,-15.064,0.0709,0.14,0.955,0.666,0.0096,77.296,150521,0
0.568,0.746,-5.437,0.0462,0.0054,0.0,0.162,0.409,125.04,191640,0
0.675,0.425,-13.941,0.897,0.957,0.000588,0.128,0.293,131.65,380040,3
0.5,0.967,-2.719,0.0558,2.15e-05,0.257,0.114,0.322,110.02,209800,0
0.566,0.713,-4.25,0.0417,0.645,0.0,0.114,0.807,169.864,238147,1
0.787,0.906,-3.936,0.125,0.0397,0.0229,0.269,0.374,115.952,171810,1
0.522,0.647,-9.019,0.0936,0.314,0.000407,0.116,0.603,91.954,193400,1
0.584,0.54,-7.786,0.0576,0.0895,0.0,0.261,0.195,137.972,220883,0
0.517,0.846,-4.616,0.0515,0.00143,1.01e-05,0.437,0.293,130.013,218467,0
0.601,0.462,-5.729,0.0456,0.839,0.0,0.121,0.721,63.876,166922,2
0.443,0.304,-14.276,0.0736,0.948,0.000965,0.116,0.344,131.962,211707,2
0.374,0.276,-14.945,0.0353,0.884,0.0123,0.122,0.412,80.169,212853,2
0.309,0.59,-8.106,0.0317,0.26,0.0,0.113,0.221,132.686,176611,0
0.371,0.788,-9.66,0.0465,0.00719,0.0225,0.208,0.96,170.594,177387,1
0.546,0.911,-4.801,0.062,0.0008,7.73e-05,0.131,0.757,76.008,216515,1
0.61,0.89,-5.307,0.0381,0.0257,0.00112,0.184,0.508,122.956,195657,1
0.917,0.567,-6.0,0.117,0.0623,0.519,0.062,0.398,125.025,161280,1
0.625,0.736,-8.658,0.0325,0.118,0.0,0.167,0.909,105.529,188453,1
0.14,0.0667,-24.963,0.0391,0.987,0.000285,0.0918,0.0471,175.988,209627,4
0.376,0.934,-2.948,0.0708,6.11e-05,0.00245,0.0717,0.421,177.947,212509,0
0.437,0.19,-14.373,0.0387,0.869,0.0428,0.0739,0.291,131.826,313083,2
0.488,0.464,-9.496,0.0284,0.742,0.0,0.57,0.709,109.853,208293,2
0.536,0.822,-6.438,0.0861,0.355,0.771,0.0875,0.821,86.748,144637,1
0.505,0.435,-17.661,0.673,0.365,0.0,0.16,0.338,108.73,214160,3
0.443,0.00388,-31.576,0.0503,0.995,0.953,0.0958,0.367,70.292,153600,4
0.857,0.126,-18.983,0.128,0.563,0.499,0.171,0.253,89.925,148500,2
0.56,0.269,-11.886,0.0351,0.811,0.0,0.166,0.172,128.652,236076,2
0.62,0.433,-11.034,0.0458,0.847,0.0,0.202,0.378,109.229,221253,2
0.72,0.12,-26.784,0.892,0.519,0.000651,0.0853,0.233,77.034,57864,3
0.169,0.00362,-33.411,0.0417,0.991,0.853,0.104,0.0537,77.566,158500,4
0.358,0.951,-3.396,0.0798,0.00428,0.0397,0.657,0.226,145.98,286787,0
0.89,0.885,-4.44,0.0751,0.00655,0.195,0.292,0.537,125.023,195360,1
0.481,0.6,-7.89,0.0334,0.403,3.51e-06,0.072,0.23,142.034,280179,0
0.616,0.45,-9.832,0.114,0.529,1.58e-06,0.0926,0.195,123.851,207510,2
0.298,0.983,-6.566,0.464,0.00128,5.63e-05,0.78,0.106,89.629,284067,0
0.582,0.397,-13.099,0.033,0.655,0.0,0.0399,0.29,143.798,221867,2
0.422,0.272,-10.401,0.034,0.829,8.22e-05,0.0825,0.205,80.593,149608,2
0.833,0.466,-7.723,0.368,0.0693,0.00848,0.142,0.784,160.066,181507,1
0.116,0.0809,-24.907,0.0442,0.961,0.962,0.109,0.0436,85.632,210995,4
0.527,0.786,-6.236,0.0295,0.00244,0.0295,0.105,0.126,128.003,266472,0
0.71,0.339,-9.283,0.0301,0.837,1.1e-05,0.0864,0.573,122.014,231253,2
0.479,0.177,-11.266,0.036,0.963,0.0,0.116,0.136,124.033,246094,2
0.104,0.0966,-22.687,0.0431,0.907,0.548,0.686,0.0392,90.911,647667,4
0.385,0.0133,-25.166,0.0511,0.992,0.926,0.0939,0.126,77.872,235343,4
0.341,0.965,-6.191,0.0761,8.2e-06,0.907,0.36,0.186,150.205,233333,0
0.767,0.28,-10.136,0.0638,0.773,0.00967,0.111,0.363,110.414,141720,2
0.563,0.924,-5.567,0.0734,0.00156,1.15e-06,0.0468,0.539,90.928,187240,1
0.58,0.194,-15.3,0.944,0.48,0.0,0.123,0.195,78.893,498638,3
0.419,0.909,-4.025,0.101,0.00147,0.00206,0.148,0.126,160.086,231000,0
0.598,0.56,-11.679,0.0375,0.607,0.0432,0.196,0.221,115.01,279000,2
0.727,0.397,-10.248,0.0259,0.406,0.00669,0.15,0.6,109.939,210136,1
0.386,0.461,-9.34,0.0278,0.585,0.000158,0.14,0.341,81.02,240240,2
0.56,0.65,-13.295,0.931,0.836,0.0,0.741,0.719,151.676,154738,3
0.438,0.879,-3.789,0.0385,0.0375,0.0,0.101,0.284,96.087,228067,0
0.602,0.865,-4.881,0.136,0.0551,0.0,0.181,0.464,149.901,235150,0
0.66,0.209,-14.657,0.927,0.453,0.0,0.673,0.397,137.547,403515,3
0.679,0.635,-5.632,0.0721,0.00972,0.0,0.133,0.602,137.031,192701,1
0.643,0.275,-9.036,0.0276,0.649,0.0,0.153,0.255,112.033,181787,2
0.278,0.217,-19.09,0.0444,0.939,0.967,0.112,0.0386,59.897,193548,4
0.488,0.0959,-25.806,0.0641,0.995,0.958,0.0858,0.302,145.957,157500,4
0.677,0.729,-7.753,0.0522,0.0283,0.723,0.237,0.158,122.963,218090,0
0.578,0.811,-6.228,0.027,0.144,0.0054,0.113,0.752,145.056,233922,1
0.575,0.231,-18.751,0.0323,0.509,0.0016,0.929,0.605,96.346,393667,3
0.721,0.452,-9.711,0.0328,0.18,0.856,0.213,0.734,86.023,112121,1
0.829,0.883,-5.893,0.0898,0.000448,0.762,0.115,0.542,123.969,220665,1
0.702,0.81,-7.209,0.0383,0.0211,0.00253,0.0505,0.815,128.0,314257,1
0.655,0.0571,-24.336,0.594,0.0784,1.7e-05,0.107,0.157,102.287,228927,3
0.583,0.523,-11.255,0.0481,0.087,0.865,0.102,0.16,80.979,297187,0
0.474,0.0118,-31.108,0.0318,0.991,0.891,0.0622,0.0656,79.1,117673,4
0.423,0.185,-9.339,0.0311,0.927,8.73e-06,0.359,0.16,77.374,205427,2
0.527,0.187,-11.717,0.307,0.893,0.919,0.1,0.805,170.397,118933,2
0.747,0.547,-9.412,0.0499,0.852,0.0,0.325,0.965,123.158,18520,1
0.269,0.1,-28.801,0.0493,0.995,0.96,0.103,0.358,169.029,155000,4
0.714,0.65,-4.594,0.0709,0.155,0.0,0.0875,0.474,119.844,196060,1
0.199,0.258,-20.466,0.0419,0.969,0.974,0.378,0.037,67.206,213000,4
0.502,0.181,-9.941,0.036,0.852,2.5e-06,0.161,0.431,176.034,221000,2
0.553,0.586,-6.319,0.0362,0.697,0.0,0.0813,0.443,126.684,196373,2
0.349,0.0147,-20.608,0.0427,0.984,0.92,0.0924,0.219,67.538,167653,4
0.161,0.0189,-25.422,0.0417,0.988,0.81,0.0616,0.0398,138.625,236027,4
0.461,0.766,-6.875,0.0566,0.000484,5.68e-05,0.0884,0.399,169.957,228736,0
0.351,0.939,-4.469,0.0564,6.42e-05,0.00113,0.296,0.321,182.067,223547,0
0.0,0.149,-20.483,0.0,0.688,7.39e-06,0.0,0.0,0.0,7720,4
0.613,0.555,-8.836,0.0281,0.468,1.12e-06,0.118,0.379,119.913,258541,2
0.518,0.243,-11.14,0.0322,0.795,4.75e-05,0.0745,0.228,118.93,297427,2
0.572,0.99,-1.992,0.066,0.000181,0.000295,0.118,0.397,106.912,183400,0
0.479,0.688,-8.163,0.0399,0.0473,0.0,0.0409,0.681,180.184,247008,1
0.64,0.533,-6.596,0.0706,0.119,0.0,0.0864,0.515,99.968,220781,1
0.767,0.509,-8.258,0.0436,0.0496,0.899,0.114,0.113,120.996,528509,0
0.643,0.671,-10.821,0.0374,0.803,0.801,0.086,0.0693,125.023,307914,2
0.29,0.0168,-30.696,0.0569,0.996,0.952,0.112,0.263,70.619,147000,4
